cup,start_val,safe,state,debt,born,unsafe,wiped,bitten,shut,safe again,# oscillations,transition0,transition0_time,transition1,transition1_time,transition2,transition2_time,transition3,transition3_time,transition4,transition4_time,transition5,transition5_time,transition6,transition6_time,transition7,transition7_time
2397,4000,TRUE,wiped,0,1530241190,,1530251191,,,,0,wipe,1530251191,,,,,,,,,,,,,,
2398,3045.76,TRUE,wiped,0,1530238165,,1533966287,,,,0,wipe,1533966287,,,,,,,,,,,,,,
2214,3000,TRUE,wipe,3000,1530238064,,1544733701,,,,0,wipe,1544733701,,,,,,,,,,,,,,
2351,218,TRUE,shut,218,1530235080,,,,1530478480,,0,shut,1530478480,,,,,,,,,,,,,,
1147,50,TRUE,wiped,0,1530234845,,1530236123,,,,0,wipe,1530236123,,,,,,,,,,,,,,
570,500,TRUE,wiped,0,1530232959,,1532472371,,,,0,wipe,1532472371,,,,,,,,,,,,,,
710,500,TRUE,wiped,230,1530229081,,1530238505,,,,0,wipe,1530238505,,,,,,,,,,,,,,
985,2936,FALSE,bite,2936,1530229007,1543094829,,1543094850,,,1,FALSE,1543094829,bite,1543094850,,,,,,,,,,,,
2280,30000,TRUE,wiped,0,1530226963,,1530836335,,,,0,wipe,1530836335,,,,,,,,,,,,,,
2395,150,TRUE,wipe,150,1530225862,,1531764302,,,,0,wipe,1531764302,,,,,,,,,,,,,,
2395,14,TRUE,wipe,14,1530225032,,1531764302,,,,0,wipe,1531764302,,,,,,,,,,,,,,
2309,50000,TRUE,wiped,0,1530224368,,1534241906,,,,0,wipe,1534241906,,,,,,,,,,,,,,
1884,200,TRUE,wipe,200,1530220622,,1531942569,,,,0,wipe,1531942569,,,,,,,,,,,,,,
1205,7300,TRUE,wiped,7100,1530220496,,1536445478,,,,0,wipe,1536445478,,,,,,,,,,,,,,
2394,4425.81,TRUE,wiped,2840.81,1530217718,,1537798083,,,,0,wipe,1537798083,,,,,,,,,,,,,,
2393,1500000,TRUE,wiped,1000000,1530217615,,1530297934,,,,0,wipe,1530297934,,,,,,,,,,,,,,
2375,250,TRUE,wiped,0,1530217205,,1534189095,,,,0,wipe,1534189095,,,,,,,,,,,,,,
2375,230,TRUE,wipe,230,1530217147,,1534189095,,,,0,wipe,1534189095,,,,,,,,,,,,,,
2378,50000,TRUE,wipe,50000,1530216466,,1532124192,,,,0,wipe,1532124192,,,,,,,,,,,,,,
2375,230,TRUE,wipe,230,1530214936,,1534189095,,,,0,wipe,1534189095,,,,,,,,,,,,,,
2375,200,TRUE,wipe,200,1530214827,,1534189095,,,,0,wipe,1534189095,,,,,,,,,,,,,,
2072,320,TRUE,wipe,320,1530213121,,1532142889,,,,0,wipe,1532142889,,,,,,,,,,,,,,
2331,50,TRUE,bite,50,1530212194,,,1532069342,,,0,bite,1532069342,,,,,,,,,,,,,,
1900,10000,TRUE,wiped,5029.038856,1530211730,,1530213869,,,,0,wipe,1530213869,,,,,,,,,,,,,,
1900,10000,TRUE,wiped,5029.038856,1530211695,,1530213869,,,,0,wipe,1530213869,,,,,,,,,,,,,,
1346,1000,FALSE,bite,1000,1530203000,1534178863,,1534178912,,,1,FALSE,1534178863,bite,1534178912,,,,,,,,,,,,
2392,7140,TRUE,wipe,7140,1530199348,,1536319717,,,,0,wipe,1536319717,,,,,,,,,,,,,,
520,19000,TRUE,wipe,19000,1530196987,,1536443734,,,,0,wipe,1536443734,,,,,,,,,,,,,,
487,6520,TRUE,open,6520,1530195697,,,,,,0,,,,,,,,,,,,,,,,
2281,430,FALSE,bite,430,1530191964,1536166209,,1536166209,,,1,FALSE,1536166209,bite,1536166209,,,,,,,,,,,,
56,3000,TRUE,wiped,1500,1530191797,,1531075392,,,,0,wipe,1531075392,,,,,,,,,,,,,,
2391,521.72,TRUE,wiped,0,1530189069,,1530191107,,,,0,wipe,1530191107,,,,,,,,,,,,,,
2390,2000,FALSE,bite,2000,1530186552,1534179125,,1534179250,,,1,FALSE,1534179125,bite,1534179250,,,,,,,,,,,,
2388,1300,TRUE,wiped,937,1530185543,,1530187289,,,,0,wipe,1530187289,,,,,,,,,,,,,,
2388,1000,TRUE,wiped,637,1530185146,,1530187289,,,,0,wipe,1530187289,,,,,,,,,,,,,,
2366,1000,TRUE,wiped,500,1530183365,,1530419456,,,,0,wipe,1530419456,,,,,,,,,,,,,,
2379,2.815,TRUE,wiped,0.815,1530183160,,1530199382,,,,0,wipe,1530199382,,,,,,,,,,,,,,
2384,1,TRUE,shut,1,1530180615,,,,1530182587,,0,shut,1530182587,,,,,,,,,,,,,,
2389,5.22,FALSE,bite,5.22,1530179783,1533672928,,1533675185,,,1,FALSE,1533672928,bite,1533675185,,,,,,,,,,,,
2388,500,TRUE,wiped,137,1530178436,,1530187289,,,,0,wipe,1530187289,,,,,,,,,,,,,,
2024,2500,TRUE,wiped,0,1530172121,,1530205137,,,,0,wipe,1530205137,,,,,,,,,,,,,,
2173,3000,TRUE,wiped,0,1530170601,,1533916565,,,,0,wipe,1533916565,,,,,,,,,,,,,,
2366,1,TRUE,wiped,0,1530168983,,1530419456,,,,0,wipe,1530419456,,,,,,,,,,,,,,
2024,5000,TRUE,wipe,5000,1530165965,,1530205137,,,,0,wipe,1530205137,,,,,,,,,,,,,,
2024,10000,TRUE,wipe,10000,1530164217,,1530205137,,,,0,wipe,1530205137,,,,,,,,,,,,,,
2133,1000,TRUE,wiped,404.9400543,1530160642,,1530338378,,,,0,wipe,1530338378,,,,,,,,,,,,,,
1838,100,TRUE,shut,100,1530159529,,,,1530159628,,0,shut,1530159628,,,,,,,,,,,,,,
1838,1000,TRUE,shut,1000,1530159529,,,,1530159628,,0,shut,1530159628,,,,,,,,,,,,,,
1838,50,TRUE,wiped,50,1530158970,,1530159508,,,,0,wipe,1530159508,,,,,,,,,,,,,,
2387,83.25,FALSE,bite,83.25,1530152215,1534179125,,1534181097,,,1,FALSE,1534179125,bite,1534181097,,,,,,,,,,,,
926,1000,TRUE,bite,1000,1530143628,,,1531223113,,,0,bite,1531223113,,,,,,,,,,,,,,
2378,10000,TRUE,wipe,10000,1530143340,,1532124192,,,,0,wipe,1532124192,,,,,,,,,,,,,,
1525,250,FALSE,bite,250,1530141218,1536678054,,1536678070,,,1,FALSE,1536678054,bite,1536678070,,,,,,,,,,,,
2378,50000,TRUE,wipe,50000,1530140824,,1532124192,,,,0,wipe,1532124192,,,,,,,,,,,,,,
2386,14.36,TRUE,wiped,0,1530140345,,1530141687,,,,0,wipe,1530141687,,,,,,,,,,,,,,
1585,130,FALSE,bite,130,1530139103,1533677223,,1533677301,,,1,FALSE,1533677223,bite,1533677301,,,,,,,,,,,,
1842,4109,TRUE,wipe,4109,1530138444,,1532040770,,,,0,wipe,1532040770,,,,,,,,,,,,,,
2385,979.39,TRUE,wiped,0,1530138424,,1531086278,,,,0,wipe,1531086278,,,,,,,,,,,,,,
2384,544.11,TRUE,shut,544.11,1530137039,,,,1530182587,,0,shut,1530182587,,,,,,,,,,,,,,
640,3000,TRUE,bite,3000,1530136077,1531223113,,1531223209,,1531223209,2,FALSE,1531223113,TRUE,1531223209,bite,1531223209,,,,,,,,,,
2382,15000,FALSE,bite,15000,1530135795,1536194022,,1536194084,,,1,FALSE,1536194022,bite,1536194084,,,,,,,,,,,,
2381,1000,TRUE,wiped,0.000479886,1530132550,,1530288540,,,,0,wipe,1530288540,,,,,,,,,,,,,,
2379,0.009,FALSE,bite,0.009,1530131630,1530167612,,1530182352,,,1,FALSE,1530167612,bite,1530182352,,,,,,,,,,,,
2379,0.049,FALSE,bite,0.049,1530130691,1530167612,,1530182352,,,1,FALSE,1530167612,bite,1530182352,,,,,,,,,,,,
274,800,FALSE,bite,800,1530129914,1536735955,,1536735955,,,1,FALSE,1536735955,bite,1536735955,,,,,,,,,,,,
2379,11.408,FALSE,bite,11.408,1530129871,1530167612,,1530182352,,,1,FALSE,1530167612,bite,1530182352,,,,,,,,,,,,
855,500,TRUE,wiped,0,1530128260,,1533679759,,,,0,wipe,1533679759,,,,,,,,,,,,,,
2377,1475,TRUE,wipe,1475,1530126007,,1534619483,,,,0,wipe,1534619483,,,,,,,,,,,,,,
1675,2200,TRUE,wiped,787.9649278,1530121535,,1534182657,,,,0,wipe,1534182657,,,,,,,,,,,,,,
2359,150,TRUE,open,150,1530119620,,,,,,0,,,,,,,,,,,,,,,,
694,10,TRUE,wipe,10,1530116953,,1532065763,,,,0,wipe,1532065763,,,,,,,,,,,,,,
2133,1000,TRUE,wiped,404.9400543,1530114431,,1530338378,,,,0,wipe,1530338378,,,,,,,,,,,,,,
2375,629.6606154,TRUE,wipe,629.6606154,1530114139,,1534189095,,,,0,wipe,1534189095,,,,,,,,,,,,,,
2375,302.8134675,TRUE,wipe,302.8134675,1530114139,,1534189095,,,,0,wipe,1534189095,,,,,,,,,,,,,,
2375,145.6276506,TRUE,wipe,145.6276506,1530114139,,1534189095,,,,0,wipe,1534189095,,,,,,,,,,,,,,
2374,4373.99,TRUE,wiped,2843.99,1530113433,,1537798044,,,,0,wipe,1537798044,,,,,,,,,,,,,,
2373,888.23,TRUE,wiped,0,1530112124,,1534178762,,,,0,wipe,1534178762,,,,,,,,,,,,,,
1966,500,TRUE,wiped,496.1007833,1530104847,,1531217299,,,,0,wipe,1531217299,,,,,,,,,,,,,,
1810,100,FALSE,bite,100,1530103491,1533939429,,1533939485,,,1,FALSE,1533939429,bite,1533939485,,,,,,,,,,,,
1963,700,TRUE,wiped,485.75,1530095852,,1536148782,,,,0,wipe,1536148782,,,,,,,,,,,,,,
2372,5,TRUE,wiped,0,1530081921,,1530083235,,,,0,wipe,1530083235,,,,,,,,,,,,,,
2344,10000,FALSE,bite,10000,1530080113,1542701850,,1542701859,,,1,FALSE,1542701850,bite,1542701859,,,,,,,,,,,,
1238,22000,TRUE,wiped,0,1530080065,,1534189799,,,,0,wipe,1534189799,,,,,,,,,,,,,,
2371,4364.5,TRUE,wiped,2844.5,1530077827,,1537797963,,,,0,wipe,1537797963,,,,,,,,,,,,,,
2280,15000,TRUE,wiped,0,1530077132,,1530077604,,,,0,wipe,1530077604,,,,,,,,,,,,,,
2024,5000,TRUE,wipe,5000,1530068187,,1530205137,,,,0,wipe,1530205137,,,,,,,,,,,,,,
104,1500,TRUE,wipe,1500,1530064693,,1533998032,,,,0,wipe,1533998032,,,,,,,,,,,,,,
2041,2000,FALSE,bite,2000,1530063304,1534209308,,1534209338,,,1,FALSE,1534209308,bite,1534209338,,,,,,,,,,,,
1527,150,TRUE,wiped,74.40656764,1530062899,,1534211032,,,,0,wipe,1534211032,,,,,,,,,,,,,,
2370,6827.68,TRUE,wiped,6826.68,1530062228,,1534202334,,,,0,wipe,1534202334,,,,,,,,,,,,,,
2369,30,TRUE,wiped,0,1530060325,,1536455855,,,,0,wipe,1536455855,,,,,,,,,,,,,,
2369,30,TRUE,wipe,30,1530060218,,1536455855,,,,0,wipe,1536455855,,,,,,,,,,,,,,
2369,40,TRUE,wipe,40,1530060083,,1536455855,,,,0,wipe,1536455855,,,,,,,,,,,,,,
2369,100,TRUE,wipe,100,1530059986,,1536455855,,,,0,wipe,1536455855,,,,,,,,,,,,,,
2333,500,TRUE,wipe,500,1530059740,,1536397646,,,,0,wipe,1536397646,,,,,,,,,,,,,,
2216,500,TRUE,wiped,161.0005909,1530058297,,1533694400,,,,0,wipe,1533694400,,,,,,,,,,,,,,
2157,2000,TRUE,wiped,1639,1530058180,,1530058376,,,,0,wipe,1530058376,,,,,,,,,,,,,,
2214,3000,TRUE,wipe,3000,1530057405,,1544733701,,,,0,wipe,1544733701,,,,,,,,,,,,,,
738,100,TRUE,wiped,12,1530053843,,1530064980,,,,0,wipe,1530064980,,,,,,,,,,,,,,
2367,120,TRUE,wiped,90,1530048663,,1536201229,,,,0,wipe,1536201229,,,,,,,,,,,,,,
2127,675,TRUE,wiped,0,1530047808,,1536257068,,,,0,wipe,1536257068,,,,,,,,,,,,,,
640,4400,TRUE,bite,4400,1530045986,1531223113,,1531223209,,1531223209,2,FALSE,1531223113,TRUE,1531223209,bite,1531223209,,,,,,,,,,
2367,100,TRUE,wiped,70,1530045710,,1536201229,,,,0,wipe,1536201229,,,,,,,,,,,,,,
2368,4.44,TRUE,wiped,2.44,1530045589,,1530114234,,,,0,wipe,1530114234,,,,,,,,,,,,,,
2133,2000,TRUE,wiped,1404.940054,1530041279,,1530338378,,,,0,wipe,1530338378,,,,,,,,,,,,,,
2294,19100,TRUE,wipe,19100,1530040898,,1536193522,,,,0,wipe,1536193522,,,,,,,,,,,,,,
1585,320,FALSE,bite,320,1530040883,1533677223,,1533677301,,,1,FALSE,1533677223,bite,1533677301,,,,,,,,,,,,
2156,1200,FALSE,bite,1200,1530038217,1533935597,,1533935673,,,1,FALSE,1533935597,bite,1533935673,,,,,,,,,,,,
2344,5000,FALSE,bite,5000,1530034637,1542701850,,1542701859,,,1,FALSE,1542701850,bite,1542701859,,,,,,,,,,,,
2156,2600,FALSE,bite,2600,1530032237,1533935597,,1533935673,,,1,FALSE,1533935597,bite,1533935673,,,,,,,,,,,,
1674,11200,FALSE,bite,11200,1530021969,1544151461,,1544151539,,,1,FALSE,1544151461,bite,1544151539,,,,,,,,,,,,
2283,50,TRUE,wipe,50,1530017007,,1543141195,,,,0,wipe,1543141195,,,,,,,,,,,,,,
2366,495.34,TRUE,wipe,495.34,1530015985,,1530419456,,,,0,wipe,1530419456,,,,,,,,,,,,,,
2286,3000,TRUE,wiped,0,1530014920,,1530040630,,,,0,wipe,1530040630,,,,,,,,,,,,,,
2286,3000,TRUE,wipe,3000,1530013646,,1530040630,,,,0,wipe,1530040630,,,,,,,,,,,,,,
2354,225,TRUE,wipe,225,1530007405,,1542940224,,,,0,wipe,1542940224,,,,,,,,,,,,,,
131,500,TRUE,wiped,0,1530005904,,1530900433,,,,0,wipe,1530900433,,,,,,,,,,,,,,
2365,1,TRUE,wiped,0,1530000617,,1530001140,,,,0,wipe,1530001140,,,,,,,,,,,,,,
1646,200,FALSE,bite,200,1529998742,1534212308,,1534212389,,,1,FALSE,1534212308,bite,1534212389,,,,,,,,,,,,
2121,1000,TRUE,wiped,383.9623694,1529994242,,1533966411,,,,0,wipe,1533966411,,,,,,,,,,,,,,
2364,4672.7,TRUE,wiped,2842.7,1529991952,,1537797927,,,,0,wipe,1537797927,,,,,,,,,,,,,,
2024,5000,TRUE,wiped,0,1529985777,,1530000393,,,,0,wipe,1530000393,,,,,,,,,,,,,,
2363,25000,TRUE,wipe,25000,1529982458,,1533323792,,,,0,wipe,1533323792,,,,,,,,,,,,,,
2024,5000,TRUE,wipe,5000,1529977502,,1530000393,,,,0,wipe,1530000393,,,,,,,,,,,,,,
2277,50,FALSE,bite,50,1529959500,1531216083,,1531216170,,,1,FALSE,1531216083,bite,1531216170,,,,,,,,,,,,
2331,35,TRUE,bite,35,1529956150,,,1532069342,,,0,bite,1532069342,,,,,,,,,,,,,,
1375,1000,FALSE,bite,1000,1529953045,1533990750,,1533990809,,,1,FALSE,1533990750,bite,1533990809,,,,,,,,,,,,
1375,2000,FALSE,bite,2000,1529952558,1533990750,,1533990809,,,1,FALSE,1533990750,bite,1533990809,,,,,,,,,,,,
738,100,TRUE,wiped,12,1529952103,,1530064980,,,,0,wipe,1530064980,,,,,,,,,,,,,,
2344,5000,FALSE,bite,5000,1529949571,1542701850,,1542701859,,,1,FALSE,1542701850,bite,1542701859,,,,,,,,,,,,
2285,300,FALSE,bite,300,1529944233,1536439275,,1536439275,,,1,FALSE,1536439275,bite,1536439275,,,,,,,,,,,,
2226,1000,TRUE,wiped,942.4269016,1529944134,,1532100331,,,,0,wipe,1532100331,,,,,,,,,,,,,,
926,1000,TRUE,bite,1000,1529942939,,,1531223113,,,0,bite,1531223113,,,,,,,,,,,,,,
2357,20,TRUE,wiped,0,1529941356,,1529942042,,,,0,wipe,1529942042,,,,,,,,,,,,,,
2359,750,TRUE,open,750,1529941349,,,,,,0,,,,,,,,,,,,,,,,
2175,1000,TRUE,wipe,1000,1529940747,,1542496192,,,,0,wipe,1542496192,,,,,,,,,,,,,,
1987,1000,TRUE,wiped,784.7565438,1529938719,,1534214755,,,,0,wipe,1534214755,,,,,,,,,,,,,,
1420,6000,TRUE,wiped,1567.913153,1529938332,,1530039341,,,,0,wipe,1530039341,,,,,,,,,,,,,,
2012,300,TRUE,wiped,118.6921482,1529936531,,1530040113,,,,0,wipe,1530040113,,,,,,,,,,,,,,
2358,3277.72,FALSE,bite,3277.72,1529931655,1536439275,,1536439275,,,1,FALSE,1536439275,bite,1536439275,,,,,,,,,,,,
2356,2328.82,TRUE,wiped,1728.82,1529928373,,1543917466,,,,0,wipe,1543917466,,,,,,,,,,,,,,
1970,50,FALSE,bite,50,1529927129,1536439275,,1536439275,,,1,FALSE,1536439275,bite,1536439275,,,,,,,,,,,,
2355,110,FALSE,bite,110,1529925952,1533959637,,1533959709,,,1,FALSE,1533959637,bite,1533959709,,,,,,,,,,,,
2333,50,TRUE,wipe,50,1529925165,,1536397646,,,,0,wipe,1536397646,,,,,,,,,,,,,,
694,100,TRUE,wipe,100,1529924775,,1532065763,,,,0,wipe,1532065763,,,,,,,,,,,,,,
1970,220,FALSE,bite,220,1529924131,1536439275,,1536439275,,,1,FALSE,1536439275,bite,1536439275,,,,,,,,,,,,
1970,670,FALSE,bite,670,1529923354,1536439275,,1536439275,,,1,FALSE,1536439275,bite,1536439275,,,,,,,,,,,,
2353,225,TRUE,wiped,204,1529922654,,1539304330,,,,0,wipe,1539304330,,,,,,,,,,,,,,
636,600,TRUE,wiped,0,1529913548,,1534008039,,,,0,wipe,1534008039,,,,,,,,,,,,,,
476,100,TRUE,wiped,0,1529911538,,1530078657,,,,0,wipe,1530078657,,,,,,,,,,,,,,
2352,1,FALSE,bite,1,1529910278,1530456529,,1531396811,,1530540929,3,FALSE,1530456529,TRUE,1530540929,FALSE,1531216083,bite,1531396811,,,,,,,,
1175,20000,TRUE,wipe,20000,1529905667,,1543901297,,,,0,wipe,1543901297,,,,,,,,,,,,,,
2349,80,FALSE,bite,80,1529904937,1536144904,,1536145843,,,1,FALSE,1536144904,bite,1536145843,,,,,,,,,,,,
813,2206.116647,TRUE,wiped,0,1529904066,,1530034617,,,,0,wipe,1530034617,,,,,,,,,,,,,,
2351,600,TRUE,shut,600,1529900159,,,,1530478480,,0,shut,1530478480,,,,,,,,,,,,,,
1239,500,TRUE,wiped,0,1529891305,,1533271987,,,,0,wipe,1533271987,,,,,,,,,,,,,,
1239,1000,TRUE,wipe,1000,1529890840,,1533271987,,,,0,wipe,1533271987,,,,,,,,,,,,,,
2024,5000,TRUE,wipe,5000,1529889231,,1530000393,,,,0,wipe,1530000393,,,,,,,,,,,,,,
2157,3000,TRUE,wiped,2639,1529888670,,1530058376,,,,0,wipe,1530058376,,,,,,,,,,,,,,
2024,1762.508,TRUE,wipe,1762.508,1529888193,,1530000393,,,,0,wipe,1530000393,,,,,,,,,,,,,,
2349,100,TRUE,wiped,90,1529888062,,1529897769,,,,0,wipe,1529897769,,,,,,,,,,,,,,
926,1000,TRUE,bite,1000,1529886683,,,1531223113,,,0,bite,1531223113,,,,,,,,,,,,,,
2345,2475,TRUE,wipe,2475,1529883496,,1533001625,,,,0,wipe,1533001625,,,,,,,,,,,,,,
784,20000,TRUE,wiped,7400,1529881874,,1530082114,,,,0,wipe,1530082114,,,,,,,,,,,,,,
2348,1050000,TRUE,open,1050000,1529881706,,,,,,0,,,,,,,,,,,,,,,,
799,2000,TRUE,wipe,2000,1529879950,,1533935254,,,,0,wipe,1533935254,,,,,,,,,,,,,,
2346,525,TRUE,wiped,0,1529877039,,1531178257,,,,0,wipe,1531178257,,,,,,,,,,,,,,
1987,500,TRUE,wiped,284.7565438,1529876228,,1534214755,,,,0,wipe,1534214755,,,,,,,,,,,,,,
2346,150,TRUE,wipe,150,1529873462,,1531178257,,,,0,wipe,1531178257,,,,,,,,,,,,,,
2347,230,FALSE,bite,230,1529873431,1536191783,,1536197197,,,1,FALSE,1536191783,bite,1536197197,,,,,,,,,,,,
1272,500,TRUE,bite,500,1529869815,,,1531946247,,,0,bite,1531946247,,,,,,,,,,,,,,
1272,700,TRUE,bite,700,1529869520,,,1531946247,,,0,bite,1531946247,,,,,,,,,,,,,,
640,1000,TRUE,bite,1000,1529869311,1531223113,,1531223209,,1531223209,2,FALSE,1531223113,TRUE,1531223209,bite,1531223209,,,,,,,,,,
1272,1100,TRUE,bite,1100,1529869194,,,1531946247,,,0,bite,1531946247,,,,,,,,,,,,,,
468,940,TRUE,wipe,940,1529868422,,1533380507,,,,0,wipe,1533380507,,,,,,,,,,,,,,
1397,4000,TRUE,wipe,4000,1529868139,,1534297798,,,,0,wipe,1534297798,,,,,,,,,,,,,,
1420,8000,TRUE,wiped,3567.913153,1529867231,,1530039341,,,,0,wipe,1530039341,,,,,,,,,,,,,,
2343,100,FALSE,bite,100,1529866779,1542606729,,1542606937,,,1,FALSE,1542606729,bite,1542606937,,,,,,,,,,,,
919,4500,FALSE,bite,4500,1529866106,1534209075,,1534209094,,,1,FALSE,1534209075,bite,1534209094,,,,,,,,,,,,
1904,500,TRUE,wipe,500,1529865568,,1534219614,,,,0,wipe,1534219614,,,,,,,,,,,,,,
2212,457,TRUE,wiped,375,1529864957,,1542754363,,,,0,wipe,1542754363,,,,,,,,,,,,,,
2012,350,TRUE,wiped,168.6921482,1529864249,,1530040113,,,,0,wipe,1530040113,,,,,,,,,,,,,,
2341,10,FALSE,bite,10,1529863686,1534179125,,1534184103,,,1,FALSE,1534179125,bite,1534184103,,,,,,,,,,,,
1414,100,TRUE,wiped,0,1529863445,,1544167083,,,,0,wipe,1544167083,,,,,,,,,,,,,,
2342,2700,TRUE,wiped,2500,1529863265,,1529867727,,,,0,wipe,1529867727,,,,,,,,,,,,,,
1420,8000,TRUE,wiped,3567.913153,1529860941,,1530039341,,,,0,wipe,1530039341,,,,,,,,,,,,,,
1111,12000,TRUE,wipe,12000,1529860853,,1533740698,,,,0,wipe,1533740698,,,,,,,,,,,,,,
1307,2,TRUE,wiped,0,1529860806,,1529871323,,,,0,wipe,1529871323,,,,,,,,,,,,,,
2278,1700,TRUE,wiped,1100,1529857482,,1536422342,,,,0,wipe,1536422342,,,,,,,,,,,,,,
1224,1000,TRUE,wipe,1000,1529857135,,1534228816,,,,0,wipe,1534228816,,,,,,,,,,,,,,
2325,450,TRUE,wiped,0,1529856904,,1529869789,,,,0,wipe,1529869789,,,,,,,,,,,,,,
131,219,TRUE,wiped,0,1529856866,,1529856944,,,,0,wipe,1529856944,,,,,,,,,,,,,,
738,300,TRUE,wiped,212,1529856469,,1530064980,,,,0,wipe,1530064980,,,,,,,,,,,,,,
2340,1460.71,TRUE,wiped,0,1529855673,,1534217782,,,,0,wipe,1534217782,,,,,,,,,,,,,,
1540,233,FALSE,bite,233,1529854010,1542223741,,1542223741,,,1,FALSE,1542223741,bite,1542223741,,,,,,,,,,,,
2339,978.77,FALSE,bite,978.77,1529853481,1536193123,,1536193195,,,1,FALSE,1536193123,bite,1536193195,,,,,,,,,,,,
1147,100,TRUE,wipe,100,1529853293,,1530236123,,,,0,wipe,1530236123,,,,,,,,,,,,,,
1163,12000,TRUE,wiped,11500,1529852927,,1533140165,,,,0,wipe,1533140165,,,,,,,,,,,,,,
2159,100,TRUE,wiped,50,1529851870,,1536240052,,,,0,wipe,1536240052,,,,,,,,,,,,,,
630,1000,TRUE,wiped,0,1529851166,,1531585626,,,,0,wipe,1531585626,,,,,,,,,,,,,,
1754,25000,TRUE,wiped,24022.50929,1529848916,,1535250313,,,,0,wipe,1535250313,,,,,,,,,,,,,,
640,2000,TRUE,bite,2000,1529843230,1531223113,,1531223209,,1531223209,2,FALSE,1531223113,TRUE,1531223209,bite,1531223209,,,,,,,,,,
2214,9500,TRUE,wipe,9500,1529840135,,1544733701,,,,0,wipe,1544733701,,,,,,,,,,,,,,
2337,4478.46,TRUE,wiped,2843.46,1529838748,,1537797861,,,,0,wipe,1537797861,,,,,,,,,,,,,,
2009,40000,TRUE,wiped,33604,1529838581,,1534229325,,,,0,wipe,1534229325,,,,,,,,,,,,,,
2055,150,FALSE,bite,150,1529835566,1543116336,,1543116362,,,1,FALSE,1543116336,bite,1543116362,,,,,,,,,,,,
738,500,TRUE,wiped,412,1529834188,,1530064980,,,,0,wipe,1530064980,,,,,,,,,,,,,,
603,6800,TRUE,wiped,0,1529834119,,1534230048,,,,0,wipe,1534230048,,,,,,,,,,,,,,
131,5000,TRUE,wipe,5000,1529833489,,1529856944,,,,0,wipe,1529856944,,,,,,,,,,,,,,
40,6000,TRUE,wiped,4600,1529832548,,1533953688,,,,0,wipe,1533953688,,,,,,,,,,,,,,
2280,15000,TRUE,wiped,0,1529831196,,1530077604,,,,0,wipe,1530077604,,,,,,,,,,,,,,
1976,3000,TRUE,wipe,3000,1529828445,,1533957769,,,,0,wipe,1533957769,,,,,,,,,,,,,,
1216,115,TRUE,wiped,1.24272302,1529825716,,1534005088,,,,0,wipe,1534005088,,,,,,,,,,,,,,
1253,350,TRUE,wiped,0,1529823636,,1529896299,,,,0,wipe,1529896299,,,,,,,,,,,,,,
1253,400,TRUE,wipe,400,1529822829,,1529896299,,,,0,wipe,1529896299,,,,,,,,,,,,,,
2156,600,FALSE,bite,600,1529821733,1533935597,,1533935673,,,1,FALSE,1533935597,bite,1533935673,,,,,,,,,,,,
1253,400,TRUE,wipe,400,1529821604,,1529896299,,,,0,wipe,1529896299,,,,,,,,,,,,,,
1253,1.5,TRUE,wipe,1.5,1529820873,,1529896299,,,,0,wipe,1529896299,,,,,,,,,,,,,,
2336,701.86,FALSE,bite,701.86,1529820387,1534209265,,1534209473,,,1,FALSE,1534209265,bite,1534209473,,,,,,,,,,,,
1988,10000,TRUE,wipe,10000,1529817406,,1531789328,,,,0,wipe,1531789328,,,,,,,,,,,,,,
1144,16650,TRUE,wipe,16650,1529816873,,1533743936,,,,0,wipe,1533743936,,,,,,,,,,,,,,
799,200,TRUE,wipe,200,1529815774,,1533935254,,,,0,wipe,1533935254,,,,,,,,,,,,,,
926,500,TRUE,bite,500,1529803373,,,1531223113,,,0,bite,1531223113,,,,,,,,,,,,,,
207,500,TRUE,wipe,500,1529803181,,1534055574,,,,0,wipe,1534055574,,,,,,,,,,,,,,
1842,4200,TRUE,wipe,4200,1529789733,,1532040770,,,,0,wipe,1532040770,,,,,,,,,,,,,,
2239,500,TRUE,wiped,0,1529789378,,1533770557,,,,0,wipe,1533770557,,,,,,,,,,,,,,
2329,5,TRUE,wiped,0,1529786608,,1530309074,,,,0,wipe,1530309074,,,,,,,,,,,,,,
1904,150,TRUE,wipe,150,1529783189,,1534219614,,,,0,wipe,1534219614,,,,,,,,,,,,,,
2273,3500,TRUE,wiped,3495.0577,1529777405,,1531933639,,,,0,wipe,1531933639,,,,,,,,,,,,,,
2331,25,TRUE,bite,25,1529772940,,,1532069342,,,0,bite,1532069342,,,,,,,,,,,,,,
2334,4,FALSE,bite,4,1529763888,1534179125,,1534187816,,,1,FALSE,1534179125,bite,1534187816,,,,,,,,,,,,
131,5000,TRUE,wipe,5000,1529755832,,1529856944,,,,0,wipe,1529856944,,,,,,,,,,,,,,
2333,101.32,TRUE,wipe,101.32,1529755802,,1536397646,,,,0,wipe,1536397646,,,,,,,,,,,,,,
131,10000,TRUE,wipe,10000,1529755675,,1529856944,,,,0,wipe,1529856944,,,,,,,,,,,,,,
2332,1538.81,FALSE,bite,1538.81,1529752962,1542691760,,1542691780,,,1,FALSE,1542691760,bite,1542691780,,,,,,,,,,,,
131,1000,TRUE,wipe,1000,1529749232,,1529856944,,,,0,wipe,1529856944,,,,,,,,,,,,,,
